sequence_id,target,file
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
245,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (3) copy.mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
246,casa,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/casa (8).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
247,enfado,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/enfado (15).mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
248,bebida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/bebida (4) copy.mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
249,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (17).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
250,amor,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/amor (9).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
251,feliz,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/feliz (4).mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
252,comida,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/comida (3) copy.mp4
253,tiempo,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/tiempo (11).mp4
253,tiempo,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/tiempo (11).mp4
253,tiempo,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/tiempo (11).mp4
253,tiempo,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/tiempo (11).mp4
253,tiempo,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/tiempo (11).mp4
253,tiempo,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/tiempo (11).mp4
253,tiempo,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/tiempo (11).mp4
253,tiempo,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/tiempo (11).mp4
253,tiempo,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/tiempo (11).mp4
253,tiempo,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/tiempo (11).mp4
253,tiempo,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/tiempo (11).mp4
253,tiempo,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/tiempo (11).mp4
253,tiempo,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/tiempo (11).mp4
253,tiempo,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/tiempo (11).mp4
253,tiempo,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/tiempo (11).mp4
253,tiempo,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/tiempo (11).mp4
253,tiempo,/Users/andreaamaya/Trabajo/megaproyecto_model/data/videos_lensegua_2/tiempo (11).mp4
